Date,Detail Path,Action Number,Clock,Period,Team ID,Team Tricode,Person Id,Player Name,Player Init,xLegacy,yLegacy,Shot Distance,Shot Result,Field Goal,Score Home,Score Away,Points Total,Location,Description,Action Type,Sub-Type,Video Available,Action Id
2022-12-04,mem-vs-det-0022200347,588.0,PT07M02.00S,4.0,1610612765.0,DET,1630165.0,Hayes,K. Hayes,-123.0,48.0,13.0,Missed,1.0,,,0.0,h,MISS Hayes 13' Pullup Jump Shot,Missed Shot,Pullup Jump shot,1.0,432.0
2022-10-05,ind-vs-cha-0012200018,387.0,PT12M00.00S,3.0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,43.0,59.0,102.0,,Start of 3rd Period (8:33 PM EST),period,start,0.0,290.0
2022-12-28,mil-vs-chi-0022200519,163.0,PT00M07.70S,1.0,1610612749.0,MIL,201588.0,Hill,G. Hill,-229.0,-15.0,0.0,Missed,1.0,,,0.0,v,MISS Hill 3PT Jump Shot,Missed Shot,Jump Shot,1.0,124.0
2022-12-30,phi-vs-nop-0022200534,128.0,PT02M27.00S,1.0,1610612740.0,NOP,203468.0,McCollum,C. McCollum,0.0,0.0,0.0,,0.0,,,0.0,h,McCollum REBOUND (Off:0 Def:2),Rebound,Unknown,1.0,93.0
2023-01-09,mil-vs-nyk-0022200607,513.0,PT11M39.00S,4.0,1610612752.0,NYK,1630193.0,Quickley,I. Quickley,0.0,0.0,0.0,,0.0,,,0.0,h,Quickley REBOUND (Off:0 Def:3),Rebound,Unknown,1.0,374.0
2023-01-02,sas-vs-bkn-0022200555,346.0,PT11M15.00S,3.0,1610612751.0,BKN,1629651.0,Claxton,N. Claxton,-42.0,36.0,6.0,Missed,1.0,,,0.0,h,MISS Claxton 6' Driving Floating Bank Jump Shot,Missed Shot,Driving Floating Bank Jump Shot,1.0,252.0
2023-01-04,okc-vs-orl-0022200566,107.0,PT03M51.00S,1.0,1610612753.0,ORL,1628365.0,Fultz,M. Fultz,-83.0,140.0,16.0,Made,1.0,19.0,17.0,36.0,h,Fultz 16' Pullup Jump Shot (6 PTS) (Carter Jr. 1 AST),Made Shot,Pullup Jump shot,1.0,82.0
2023-03-04,min-vs-sac-0022200961,294.0,PT03M29.00S,2.0,1610612750.0,MIN,1630162.0,Edwards,A. Edwards,230.0,48.0,0.0,Missed,1.0,,,0.0,v,MISS Edwards 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,0.0,209.0
2022-12-10,dal-vs-chi-0022200391,169.0,PT11M02.00S,2.0,1610612742.0,DAL,201580.0,McGee,J. McGee,-12.0,7.0,1.0,Made,1.0,45.0,32.0,77.0,v,McGee 1' Alley Oop Layup (2 PTS) (Wood 1 AST),Made Shot,Alley Oop Layup shot,1.0,122.0
2022-12-19,mil-vs-nop-0022200457,262.0,PT06M46.00S,2.0,1610612740.0,NOP,1630631.0,Alvarado,J. Alvarado,0.0,0.0,0.0,,0.0,,,0.0,h,Alvarado S.FOUL (P2.T3) (R.Acosta),Foul,Shooting,1.0,170.0
2022-11-05,bos-vs-nyk-0022200135,539.0,PT03M59.00S,4.0,1610612738.0,BOS,1627763.0,Brogdon,M. Brogdon,0.0,0.0,0.0,,0.0,114.0,120.0,234.0,v,Brogdon Free Throw 1 of 2 (13 PTS),Free Throw,Free Throw 1 of 2,1.0,393.0
2022-12-27,atl-vs-ind-0022200508,286.0,PT02M45.00S,2.0,1610612737.0,ATL,1628381.0,Collins,J. Collins,0.0,0.0,0.0,,0.0,,,0.0,v,Collins REBOUND (Off:1 Def:4),Rebound,Unknown,1.0,215.0
2022-10-28,nop-vs-phx-0022200079,141.0,PT00M02.40S,1.0,1610612756.0,PHX,1626166.0,Payne,C. Payne,0.0,0.0,0.0,,0.0,,,0.0,h,Payne Out of Bounds Lost Ball Turnover (P1.T6),Turnover,Out of Bounds Lost Ball Turnover,1.0,106.0
2023-02-13,sas-vs-cle-0022200858,503.0,PT09M58.00S,4.0,1610612759.0,SAS,1631104.0,Wesley,B. Wesley,7.0,13.0,1.0,Made,1.0,95.0,89.0,184.0,v,Wesley 1' Running Dunk (6 PTS),Made Shot,Running Dunk Shot,1.0,364.0
2022-12-16,atl-vs-cha-0022200428,447.0,PT05M13.00S,3.0,1610612737.0,ATL,1630235.0,Forrest,T. Forrest,0.0,0.0,0.0,,0.0,,,0.0,v,Forrest P.FOUL (P3.T3) (M.Boland),Foul,Personal,1.0,314.0
2023-03-09,bkn-vs-mil-0022200995,570.0,PT08M58.00S,4.0,1610612749.0,MIL,203114.0,Middleton,K. Middleton,10.0,6.0,1.0,Missed,1.0,,,0.0,h,MISS Middleton 1' Driving Layup,Missed Shot,Driving Layup Shot,1.0,432.0
2022-12-04,den-vs-nop-0022200344,446.0,PT03M42.00S,3.0,1610612740.0,NOP,1630530.0,Murphy III,T. Murphy III,0.0,0.0,0.0,,0.0,82.0,75.0,157.0,h,Murphy III Free Throw 2 of 2 (8 PTS),Free Throw,Free Throw 2 of 2,1.0,327.0
2023-02-23,sas-vs-dal-0022200891,337.0,PT11M21.00S,3.0,1610612742.0,DAL,203493.0,Bullock,R. Bullock,235.0,14.0,24.0,Made,1.0,77.0,63.0,140.0,h,Bullock 24' 3PT Jump Shot (12 PTS) (Doncic 6 AST),Made Shot,Jump Shot,1.0,241.0
2022-12-16,ind-vs-cle-0022200431,290.0,PT01M02.00S,2.0,1610612739.0,CLE,1630205.0,Stevens,L. Stevens,27.0,95.0,10.0,Missed,1.0,,,0.0,h,MISS Stevens 10' Fadeaway Jumper,Missed Shot,Fadeaway Jump Shot,1.0,204.0
2023-02-03,phx-vs-bos-0022200788,43.0,PT08M30.00S,1.0,1610612738.0,BOS,1627759.0,Brown,J. Brown,0.0,0.0,0.0,,0.0,,,0.0,h,Brown REBOUND (Off:0 Def:3),Rebound,Unknown,1.0,36.0
2022-12-03,dal-vs-nyk-0022200337,404.0,PT05M42.00S,3.0,1610612742.0,DAL,1629029.0,Doncic,L. Doncic,0.0,0.0,0.0,,0.0,,,0.0,v,Doncic Offensive Foul Turnover (P5.T8),Turnover,Offensive Foul Turnover,1.0,302.0
2022-12-16,gsw-vs-phi-0022200432,246.0,PT04M58.00S,2.0,1610612744.0,GSW,202691.0,Thompson,K. Thompson,0.0,0.0,0.0,,0.0,,,0.0,v,Thompson STEAL (2 STL),,,1.0,182.0
2022-12-26,hou-vs-chi-0022200501,427.0,PT04M06.00S,3.0,1610612741.0,CHI,201942.0,DeRozan,D. DeRozan,-9.0,104.0,10.0,Made,1.0,81.0,86.0,167.0,h,DeRozan 10' Turnaround Jump Shot (23 PTS),Made Shot,Turnaround Jump Shot,1.0,311.0
2022-11-02,atl-vs-nyk-0022200110,139.0,PT03M11.00S,1.0,1610612737.0,ATL,1629027.0,Young,T. Young,112.0,162.0,20.0,Missed,1.0,,,0.0,v,MISS Young 20' Pullup Jump Shot,Missed Shot,Pullup Jump shot,1.0,105.0
2022-11-05,sas-vs-den-0022200138,68.0,PT04M59.00S,1.0,1610612759.0,SAS,1627751.0,Poeltl,J. Poeltl,0.0,0.0,0.0,,0.0,,,0.0,v,Poeltl S.FOUL (P1.T2) (S.Corbin),Foul,Shooting,1.0,43.0
2022-12-04,den-vs-nop-0022200344,439.0,PT03M47.00S,3.0,1610612743.0,DEN,1628427.0,Cancar,V. Cancar,173.0,193.0,26.0,Missed,1.0,,,0.0,v,MISS Cancar 26' 3PT Jump Shot,Missed Shot,Jump Shot,1.0,322.0
2022-12-26,ind-vs-nop-0022200502,81.0,PT05M48.00S,1.0,1610612754.0,IND,1626167.0,Turner,M. Turner,0.0,0.0,0.0,,0.0,,,0.0,v,Turner L.B.FOUL (P2.T2) (K.Cutler),Foul,Loose Ball,1.0,63.0
2022-12-29,hou-vs-dal-0022200528,150.0,PT00M59.70S,1.0,1610612745.0,HOU,1630231.0,Martin Jr.,K. Martin Jr.,-202.0,145.0,25.0,Missed,1.0,,,0.0,v,MISS Martin Jr. 25' 3PT Jump Shot,Missed Shot,Jump Shot,1.0,111.0
2023-03-03,por-vs-atl-0022200947,276.0,PT04M10.00S,2.0,1610612737.0,ATL,1628381.0,Collins,J. Collins,0.0,0.0,0.0,,0.0,,,0.0,h,Collins Offensive Foul Turnover (P1.T7),Turnover,Offensive Foul Turnover,1.0,200.0
2023-01-31,lac-vs-chi-0022200766,179.0,PT09M09.00S,2.0,1610612746.0,LAC,203496.0,Covington,R. Covington,-5.0,3.0,1.0,Made,1.0,39.0,24.0,63.0,v,Covington 1' Cutting Layup Shot (5 PTS) (George 2 AST),Made Shot,Cutting Layup Shot,1.0,134.0
2023-01-24,was-vs-dal-0022200717,22.0,PT10M04.00S,1.0,1610612764.0,WAS,1630557.0,Kispert,C. Kispert,0.0,0.0,0.0,,0.0,,,0.0,v,Kispert STEAL (1 STL),,,1.0,15.0
2022-12-11,phx-vs-nop-0022200395,592.0,PT08M13.00S,4.0,1610612740.0,NOP,1629627.0,Williamson,Z. Williamson,0.0,0.0,0.0,,0.0,,,0.0,h,SUB: Murphy III FOR Williamson,Substitution,,0.0,415.0
2022-11-18,den-vs-dal-0022200230,441.0,PT00M06.30S,3.0,1610612742.0,DAL,1626174.0,Wood,C. Wood,0.0,0.0,0.0,,0.0,,,0.0,h,Wood REBOUND (Off:2 Def:4),Rebound,Unknown,1.0,322.0
2022-11-25,sac-vs-bos-0022200275,588.0,PT07M15.00S,4.0,1610612738.0,BOS,1628436.0,Kornet,L. Kornet,0.0,0.0,0.0,,0.0,,,0.0,h,Kornet BLOCK (2 BLK),,,1.0,428.0
2022-10-02,adl-vs-phx-0012200008,176.0,PT11M00.00S,2.0,15019.0,ADL,196294111.0,Johnson,D. Johnson,0.0,0.0,0.0,,0.0,,,0.0,v,Johnson REBOUND (Off:1 Def:1),Rebound,Unknown,1.0,118.0
2023-02-08,sas-vs-tor-0022200826,526.0,PT09M51.00S,4.0,1610612759.0,SAS,1631103.0,Branham,M. Branham,0.0,0.0,0.0,,0.0,,,0.0,v,Branham REBOUND (Off:1 Def:3),Rebound,Unknown,1.0,382.0
2023-01-10,cha-vs-tor-0022200613,78.0,PT05M36.00S,1.0,1610612766.0,CHA,1626179.0,Rozier,T. Rozier,0.0,0.0,0.0,,0.0,,,0.0,v,Rozier Offensive Foul Turnover (P1.T3),Turnover,Offensive Foul Turnover,1.0,52.0
2022-12-17,was-vs-lac-0022200438,90.0,PT04M01.00S,1.0,1610612764.0,WAS,204001.0,Porzingis,K. Porzingis,0.0,0.0,0.0,,0.0,,,0.0,v,Porzingis STEAL (1 STL),,,1.0,67.0
2023-01-02,tor-vs-ind-0022200553,677.0,PT00M25.00S,4.0,1610612754.0,IND,1631097.0,Mathurin,B. Mathurin,0.0,0.0,0.0,,0.0,,,0.0,h,SUB: McConnell FOR Mathurin,Substitution,,0.0,494.0
2022-12-18,orl-vs-bos-0022200445,130.0,PT01M39.00S,1.0,1610612753.0,ORL,1630175.0,Anthony,C. Anthony,0.0,0.0,0.0,,0.0,,,0.0,v,Anthony P.FOUL (P1.T4) (E.Malloy),Foul,Personal,1.0,99.0
2023-01-19,chi-vs-det-0022200678,211.0,PT08M15.00S,2.0,1610612741.0,CHI,1629632.0,White,C. White,0.0,0.0,0.0,,0.0,,,0.0,v,SUB: Dosunmu FOR White,Substitution,,0.0,166.0
2022-10-05,tor-vs-bos-0012200020,448.0,PT02M37.00S,3.0,1610612761.0,TOR,1627823.0,Hernangomez,J. Hernangomez,0.0,0.0,0.0,,0.0,,,0.0,v,Hernangomez REBOUND (Off:0 Def:3),Rebound,Unknown,1.0,340.0
2022-12-03,okc-vs-min-0022200341,7.0,PT11M49.00S,1.0,1610612750.0,MIN,1626156.0,Russell,D. Russell,0.0,0.0,0.0,,0.0,,,0.0,h,Russell Out of Bounds - Bad Pass Turnover Turnover (P1.T1),Turnover,Out of Bounds - Bad Pass Turnover,1.0,3.0
2023-01-08,uta-vs-mem-0022200600,675.0,PT02M39.00S,4.0,1610612762.0,UTA,201144.0,Conley,M. Conley,0.0,0.0,0.0,,0.0,,,0.0,v,Conley S.FOUL (P2.T3) (J.Capers),Foul,Shooting,1.0,484.0
2022-12-27,phx-vs-mem-0022200510,272.0,PT05M43.00S,2.0,1610612763.0,MEM,1629630.0,Morant,J. Morant,0.0,0.0,0.0,,0.0,35.0,40.0,75.0,h,Morant Free Throw 2 of 2 (8 PTS),Free Throw,Free Throw 2 of 2,1.0,201.0
2022-12-28,bkn-vs-atl-0022200517,509.0,PT08M56.00S,4.0,1610612737.0,ATL,1630168.0,Okongwu,O. Okongwu,0.0,0.0,0.0,,0.0,,,0.0,h,MISS Okongwu Free Throw 1 of 2,Free Throw,Free Throw 1 of 2,1.0,376.0
2022-11-09,phx-vs-min-0022200167,141.0,PT02M39.00S,1.0,1610612756.0,PHX,1629013.0,Shamet,L. Shamet,0.0,0.0,0.0,,0.0,18.0,29.0,47.0,v,Shamet Free Throw 2 of 2 (4 PTS),Free Throw,Free Throw 2 of 2,1.0,101.0
2022-11-16,gsw-vs-phx-0022200220,388.0,PT08M29.00S,3.0,1610612744.0,GSW,201939.0,Curry,S. Curry,0.0,0.0,0.0,,0.0,,,0.0,v,Curry REBOUND (Off:0 Def:5),Rebound,Unknown,1.0,274.0
2023-02-11,mia-vs-orl-0022200848,653.0,PT00M00.00S,4.0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,97.0,97.0,194.0,,End of 4th Period (9:35 PM EST),period,end,1.0,479.0
2022-11-14,lac-vs-hou-0022200203,266.0,PT03M30.00S,2.0,1610612745.0,HOU,1630578.0,Sengun,A. Sengun,0.0,0.0,0.0,,0.0,,,0.0,h,Sengun S.FOUL (P2.T4) (R.Mott),Foul,Shooting,1.0,199.0
2023-01-18,cha-vs-hou-0022200671,523.0,PT10M23.00S,4.0,1610612745.0,HOU,1630256.0,Tate,J. Tate,0.0,0.0,0.0,,0.0,,,0.0,h,SUB: Martin Jr. FOR Tate,Substitution,,0.0,393.0
2022-11-04,por-vs-phx-0022200130,550.0,PT08M23.00S,4.0,1610612757.0,POR,1629642.0,Little,N. Little,-22.0,201.0,20.0,Made,1.0,84.0,92.0,176.0,v,Little 20' Pullup Jump Shot (12 PTS) (Winslow 7 AST),Made Shot,Pullup Jump shot,1.0,389.0
2023-01-18,min-vs-den-0022200676,314.0,PT03M43.00S,2.0,1610612743.0,DEN,203999.0,Jokic,N. Jokic,0.0,0.0,0.0,,0.0,,,0.0,h,Jokic Offensive Charge Foul (P3) (C.Kirkland),Foul,Offensive Charge,1.0,228.0
2023-01-04,bkn-vs-chi-0022200570,591.0,PT05M15.00S,4.0,1610612741.0,CHI,202696.0,Vucevic,N. Vucevic,0.0,0.0,0.0,,0.0,,,0.0,h,Vucevic BLOCK (1 BLK),,,1.0,434.0
2023-02-13,bkn-vs-nyk-0022200862,364.0,PT04M44.00S,3.0,1610612752.0,NYK,1630579.0,Sims,J. Sims,0.0,0.0,0.0,,0.0,,,0.0,h,SUB: Hartenstein FOR Sims,Substitution,,0.0,271.0
2022-10-23,cha-vs-atl-0022200038,434.0,PT07M13.00S,3.0,1610612737.0,ATL,1629027.0,Young,T. Young,0.0,0.0,0.0,,0.0,,,0.0,h,Young REBOUND (Off:0 Def:1),Rebound,Unknown,1.0,316.0
2023-02-12,det-vs-tor-0022200856,301.0,PT01M02.00S,2.0,1610612761.0,TOR,1630567.0,Barnes,S. Barnes,0.0,0.0,0.0,,0.0,,,0.0,h,Barnes REBOUND (Off:0 Def:1),Rebound,Unknown,1.0,229.0
2022-12-02,was-vs-cha-0022200326,646.0,PT04M08.00S,4.0,1610612764.0,WAS,203078.0,Beal,B. Beal,9.0,164.0,16.0,Made,1.0,115.0,112.0,227.0,v,Beal 16' Step Back Jump Shot (29 PTS),Made Shot,Step Back Jump shot,1.0,475.0
2022-10-29,mia-vs-sac-0022200081,193.0,PT11M30.00S,2.0,1610612758.0,SAC,1628370.0,Monk,M. Monk,0.0,0.0,0.0,,0.0,,,0.0,h,Monk REBOUND (Off:0 Def:1),Rebound,Unknown,1.0,139.0
2022-12-16,orl-vs-bos-0022200430,302.0,PT03M14.00S,2.0,1610612738.0,BOS,201143.0,Horford,A. Horford,0.0,0.0,0.0,,0.0,,,0.0,h,Horford BLOCK (2 BLK),,,1.0,223.0
2023-01-15,orl-vs-den-0022200653,660.0,PT00M14.90S,4.0,0.0,,1610612753.0,,,0.0,0.0,0.0,,0.0,,,0.0,v,Magic Rebound,Rebound,Normal Rebound,0.0,482.0
2022-11-04,por-vs-phx-0022200130,650.0,PT01M00.00S,4.0,0.0,,649.0,,,0.0,0.0,0.0,,0.0,101.0,101.0,202.0,,Instant Replay4th Period (12:18 AM EST),Instant Replay,Coach Challenge Overturn Ruling,1.0,456.0
2022-11-21,bos-vs-chi-0022200250,282.0,PT05M13.00S,2.0,1610612738.0,BOS,1628401.0,White,D. White,224.0,-15.0,0.0,Missed,1.0,,,0.0,v,MISS White 3PT Jump Shot,Missed Shot,Jump Shot,1.0,209.0
2022-10-14,lal-vs-sac-0012200070,717.0,PT03M19.00S,4.0,1610612747.0,LAL,1630643.0,Huff,J. Huff,-7.0,13.0,1.0,Made,1.0,56.0,35.0,91.0,v,Huff 1' Dunk (8 PTS) (Pippen Jr. 3 AST),Made Shot,Dunk Shot,1.0,505.0
2022-11-10,dal-vs-was-0022200172,438.0,PT03M02.00S,3.0,1610612764.0,WAS,1630166.0,Avdija,D. Avdija,0.0,0.0,0.0,,0.0,,,0.0,h,Avdija Offensive Foul Turnover (P3.T11),Turnover,Offensive Foul Turnover,1.0,320.0
2022-10-12,cha-vs-phi-0012200054,104.0,PT03M59.00S,1.0,1610612755.0,PHI,202699.0,Harris,T. Harris,141.0,225.0,27.0,Missed,1.0,,,0.0,h,MISS Harris 27' 3PT Jump Shot,Missed Shot,Jump Shot,1.0,80.0
2022-10-21,chi-vs-was-0022200019,45.0,PT06M58.00S,1.0,1610612764.0,WAS,1630166.0,Avdija,D. Avdija,130.0,25.0,13.0,Missed,1.0,,,0.0,h,MISS Avdija 13' Pullup Jump Shot,Missed Shot,Pullup Jump shot,1.0,33.0
2023-02-14,gsw-vs-lac-0022200871,582.0,PT05M44.00S,4.0,1610612744.0,GSW,1629673.0,Poole,J. Poole,-93.0,140.0,17.0,Missed,1.0,,,0.0,v,MISS Poole 17' Pullup Jump Shot,Missed Shot,Pullup Jump shot,1.0,410.0
2022-11-25,det-vs-phx-0022200283,485.0,PT09M51.00S,4.0,1610612756.0,PHX,1628470.0,Craig,T. Craig,32.0,50.0,6.0,Missed,1.0,,,0.0,h,MISS Craig 6' Driving Layup,Missed Shot,Driving Layup Shot,1.0,359.0
2023-01-30,orl-vs-phi-0022200756,71.0,PT07M06.00S,1.0,1610612753.0,ORL,1628976.0,Carter Jr.,W. Carter Jr.,0.0,0.0,0.0,,0.0,,,0.0,v,Carter Jr. REBOUND (Off:1 Def:2),Rebound,Unknown,1.0,57.0
2023-01-15,gsw-vs-chi-0022200650,224.0,PT08M22.00S,2.0,1610612741.0,CHI,1630172.0,Williams,P. Williams,0.0,0.0,0.0,,0.0,,,0.0,h,SUB: Jones Jr. FOR Williams,Substitution,,0.0,156.0
2023-01-02,mia-vs-lac-0022200560,283.0,PT01M17.00S,2.0,1610612748.0,MIA,1629622.0,Strus,M. Strus,0.0,0.0,0.0,,0.0,,,0.0,v,Strus REBOUND (Off:1 Def:3),Rebound,Unknown,1.0,208.0
2022-11-25,cle-vs-mil-0022200280,581.0,PT06M42.00S,4.0,1610612749.0,MIL,203507.0,Antetokounmpo,G. Antetokounmpo,-234.0,6.0,0.0,Made,1.0,98.0,83.0,181.0,h,G. Antetokounmpo 3PT Jump Shot (36 PTS) (Hill 2 AST),Made Shot,Jump Shot,1.0,432.0
2022-11-15,nyk-vs-uta-0022200208,378.0,PT09M39.00S,3.0,1610612762.0,UTA,1629020.0,Vanderbilt,J. Vanderbilt,0.0,0.0,0.0,,0.0,,,0.0,h,Vanderbilt REBOUND (Off:2 Def:2),Rebound,Unknown,1.0,279.0
2022-12-29,hou-vs-dal-0022200528,693.0,PT00M44.60S,4.0,0.0,,1610612742.0,,,0.0,0.0,0.0,,0.0,,,0.0,h,MAVERICKS Rebound,Rebound,Unknown,0.0,501.0
2023-01-31,lac-vs-chi-0022200766,92.0,PT03M44.00S,1.0,1610612746.0,LAC,1629611.0,Mann,T. Mann,0.0,0.0,0.0,,0.0,,,0.0,v,SUB: Jackson FOR Mann,Substitution,,0.0,66.0
2022-12-19,mil-vs-nop-0022200457,497.0,PT03M07.00S,3.0,1610612740.0,NOP,1629627.0,Williamson,Z. Williamson,-16.0,10.0,2.0,Missed,1.0,,,0.0,h,MISS Williamson 2' Driving Layup,Missed Shot,Driving Layup Shot,1.0,326.0
2022-10-24,bkn-vs-mem-0022200049,427.0,PT09M24.00S,3.0,1610612751.0,BKN,1629651.0,Claxton,N. Claxton,0.0,0.0,0.0,,0.0,,,0.0,v,Claxton S.FOUL (P4.T1) (J.Goble),Foul,Shooting,1.0,302.0
2022-12-03,orl-vs-tor-0022200340,563.0,PT07M17.00S,4.0,1610612753.0,ORL,203082.0,Ross,T. Ross,-151.0,238.0,28.0,Made,1.0,104.0,85.0,189.0,v,Ross 28' 3PT Jump Shot (15 PTS) (Schofield 1 AST),Made Shot,Jump Shot,1.0,404.0
2022-11-23,det-vs-uta-0022200270,337.0,PT07M49.00S,3.0,1610612765.0,DET,1628963.0,Bagley III,M. Bagley III,-44.0,101.0,11.0,Made,1.0,68.0,78.0,146.0,v,Bagley III 11' Driving Layup (14 PTS) (Livers 1 AST),Made Shot,Driving Layup Shot,1.0,242.0
2022-12-09,det-vs-mem-0022200383,620.0,PT09M35.00S,4.0,1610612765.0,DET,1631105.0,Duren,J. Duren,0.0,0.0,0.0,,0.0,,,0.0,v,Duren REBOUND (Off:1 Def:6),Rebound,Unknown,1.0,456.0
2022-12-30,was-vs-orl-0022200529,97.0,PT04M32.00S,1.0,1610612753.0,ORL,1628365.0,Fultz,M. Fultz,0.0,0.0,0.0,,0.0,14.0,22.0,36.0,h,Fultz Free Throw 1 of 2 (6 PTS),Free Throw,Free Throw 1 of 2,1.0,72.0
2023-02-03,orl-vs-min-0022200790,81.0,PT05M53.00S,1.0,0.0,,1610612750.0,,,0.0,0.0,0.0,,0.0,,,0.0,h,TIMBERWOLVES Rebound,Rebound,Unknown,1.0,64.0
2022-11-27,phi-vs-orl-0022200297,90.0,PT03M58.00S,1.0,1610612753.0,ORL,1629021.0,Wagner,M. Wagner,0.0,0.0,0.0,,0.0,21.0,21.0,42.0,h,M. Wagner Free Throw 1 of 2 (1 PTS),Free Throw,Free Throw 1 of 2,1.0,64.0
2023-01-04,mia-vs-lal-0022200574,555.0,PT08M09.00S,4.0,1610612748.0,MIA,1629639.0,Herro,T. Herro,32.0,282.0,28.0,Made,1.0,83.0,89.0,172.0,v,Herro 28' 3PT Jump Shot (9 PTS) (Oladipo 5 AST),Made Shot,Jump Shot,1.0,406.0
2023-03-10,bkn-vs-min-0022201001,57.0,PT07M37.00S,1.0,1610612750.0,MIN,203937.0,Anderson,K. Anderson,100.0,230.0,25.0,Made,1.0,14.0,7.0,21.0,h,Anderson 25' 3PT Jump Shot (3 PTS) (Gobert 1 AST),Made Shot,Jump Shot,1.0,42.0
2022-11-27,cle-vs-det-0022200295,522.0,PT10M30.00S,4.0,1610612739.0,CLE,1628378.0,Mitchell,D. Mitchell,-33.0,81.0,9.0,Missed,1.0,,,0.0,v,MISS Mitchell 9' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,1.0,386.0
2023-01-25,den-vs-mil-0022200723,87.0,PT05M05.00S,1.0,1610612749.0,MIL,1628960.0,Allen,G. Allen,0.0,0.0,0.0,,0.0,,,0.0,h,SUB: Middleton FOR Allen,Substitution,,0.0,71.0
2022-12-09,det-vs-mem-0022200383,530.0,PT02M21.00S,3.0,1610612765.0,DET,1628963.0,Bagley III,M. Bagley III,0.0,0.0,0.0,,0.0,,,0.0,v,Bagley III REBOUND (Off:4 Def:5),Rebound,Unknown,1.0,389.0
2023-02-04,lal-vs-nop-0022200798,113.0,PT04M23.00S,1.0,1610612747.0,LAL,2544.0,James,L. James,0.0,0.0,0.0,,0.0,,,0.0,v,James REBOUND (Off:0 Def:3),Rebound,Unknown,1.0,86.0
2022-11-09,nop-vs-chi-0022200166,653.0,PT00M17.40S,4.0,1610612741.0,CHI,202696.0,Vucevic,N. Vucevic,0.0,0.0,0.0,,0.0,,,0.0,h,SUB: Green FOR Vucevic,Substitution,,0.0,481.0
2023-01-27,orl-vs-mia-0022200738,189.0,PT08M30.00S,2.0,1610612753.0,ORL,1630175.0,Anthony,C. Anthony,-141.0,237.0,28.0,Made,1.0,32.0,40.0,72.0,v,Anthony 28' 3PT Jump Shot (13 PTS) (M. Wagner 1 AST),Made Shot,Jump Shot,1.0,144.0
2023-02-15,mia-vs-bkn-0022200878,619.0,PT00M08.60S,4.0,1610612748.0,MIA,1629216.0,Vincent,G. Vincent,18.0,11.0,2.0,Made,1.0,116.0,105.0,221.0,v,Vincent 2' Driving Layup (21 PTS),Made Shot,Driving Layup Shot,1.0,449.0
2022-12-23,dal-vs-hou-0022200487,28.0,PT09M34.00S,1.0,1610612745.0,HOU,1630224.0,Green,J. Green,0.0,0.0,0.0,,0.0,,,0.0,h,Green REBOUND (Off:0 Def:2),Rebound,Unknown,1.0,18.0
2022-12-13,phx-vs-hou-0022200411,604.0,PT07M39.00S,4.0,1610612745.0,HOU,1628981.0,Fernando,B. Fernando,0.0,0.0,0.0,,0.0,,,0.0,h,Fernando L.B.FOUL (P2.T3) (S.Mehta),Foul,Loose Ball,1.0,462.0
2023-02-25,den-vs-mem-0022200907,208.0,PT07M32.00S,2.0,1610612763.0,MEM,1630217.0,Bane,D. Bane,0.0,0.0,0.0,,0.0,,,0.0,h,SUB: Aldama FOR Bane,Substitution,,0.0,157.0
2023-03-07,bkn-vs-hou-0022200981,268.0,PT01M57.00S,2.0,1610612745.0,HOU,1629645.0,Porter Jr.,K. Porter Jr.,0.0,0.0,0.0,,0.0,,,0.0,h,Porter Jr. L.B.FOUL (P1.T4) (M.Smith),Foul,Loose Ball,1.0,199.0
2022-10-14,bos-vs-tor-0012200064,554.0,PT10M41.00S,4.0,1610612761.0,TOR,1630625.0,Banton,D. Banton,-43.0,43.0,6.0,Made,1.0,104.0,98.0,202.0,h,Banton 6' Cutting Finger Roll Layup Shot (7 PTS) (Barnes 4 AST),Made Shot,Cutting Finger Roll Layup Shot,1.0,419.0
2022-11-23,was-vs-mia-0022200265,215.0,PT08M41.00S,2.0,1610612748.0,MIA,1629216.0,Vincent,G. Vincent,0.0,0.0,0.0,,0.0,,,0.0,h,SUB: Lowry FOR Vincent,Substitution,,0.0,161.0
2023-01-06,lac-vs-min-0022200587,476.0,PT01M22.00S,3.0,1610612746.0,LAC,202694.0,Morris Sr.,M. Morris Sr.,230.0,26.0,0.0,Made,1.0,92.0,79.0,171.0,v,Morris Sr. 3PT Jump Shot (12 PTS) (Wall 7 AST),Made Shot,Jump Shot,1.0,349.0
2023-03-03,nop-vs-gsw-0022200953,647.0,PT00M13.00S,4.0,1610612740.0,NOP,1630530.0,Murphy III,T. Murphy III,28.0,20.0,3.0,Made,1.0,108.0,99.0,207.0,v,Murphy III 3' Driving Dunk (15 PTS),Made Shot,Driving Dunk Shot,1.0,462.0
2022-10-11,okc-vs-det-0012200047,466.0,PT03M20.00S,3.0,1610612765.0,DET,1630180.0,Bey,S. Bey,0.0,0.0,0.0,,0.0,,,0.0,h,SUB: McGruder FOR Bey,Substitution,,0.0,344.0
